,statement,label,sent_transformer_label,spam_score,statistic_count,conservative_bigram_count,liberal_bigram_count,emotional_intensity
8361,"Says that under the new healthcare law, full- and part-time workers will be required to buy insurance costing $375 to $1,000 a month, starting in 2014.",half-true,mostly-true,9.99792865623647,6.930939069215289,0.0,5.255156625616282,0.0
8362,Newt Gingrich has suggested building a mirror system in space could improve the Earths habitability.,true,mostly-true,1.634937229059287,0.0,0.0,5.255156625616282,6.087301255113976
8363,"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market.",false,false,4.8103203865308135,0.0,6.000057255900648,5.255156625616282,5.265310093205086
8364,Says Did you know that if you accepted the Districts proposal today you would have NO pay increase for 4 years? Seven years of frozen wages = Disrespect.,barely-true,mostly-true,0.8561072648779313,0.0,0.0,5.255156625616282,6.434594979496703
8365,"Says a car driving former University of Missouri System President Tim Wolfe ran through the students, hit one of them at the MU Homecoming Parade.",barely-true,mostly-true,2.851521707424268,0.0,0.0,0.0,0.0
8366,Today we stand as the highest-performing urban school district in America.,half-true,mostly-true,1.002731702534906,0.0,7.713218879282378,0.0,0.0
8367,"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",mostly-true,true,7.58489186050585,6.930939069215289,8.492357043142379,8.965678680906318,3.9479395499185435
8368,I just want to assure [you] were not talking about cutting Medicare benefits.,half-true,mostly-true,0.19809687166688716,0.0,0.0,0.0,8.18746781413867
8369,"When we had a conservative Republican president we were losing 750,000 jobs a month.",mostly-true,true,1.2557651683016702,6.930939069215289,0.0,5.255156625616282,5.487570049858356
8370,"After one year, Tennessees students made their biggest single-year jump in achievement ever recorded in the state.",mostly-true,true,3.4454018274445897,0.0,6.000057255900648,0.0,0.0
8371,Bill McCollum diverted a state plane to his home 53 times. A state auditor called it: likely a misuse of state resources.,barely-true,half-true,0.9638218792671465,6.930939069215289,0.0,8.376456076963755,0.0
8372,No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,true,mostly-true,3.723037353880723,0.0,9.391957627006196,5.255156625616282,8.899849280113287
8373,Poll after poll after poll shows me beating Hillary.,barely-true,false,1.0797258198222268,0.0,0.0,0.0,6.2663202264571805
8374,The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,true,mostly-true,1.264125027067338,6.930939069215289,6.000057255900648,7.859032826807713,8.20940126166374
8375,"Says 23 percent of ninth graders in Newark will graduate with a high school diploma in four years and we spend $100,000 on their education in those four years, more than is spent on any other set of students in the United States.",barely-true,mostly-true,8.913641051849838,8.464065522812874,7.713218879282378,5.255156625616282,5.898917263903206
8376,Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,false,mostly-true,1.989389778371707,0.0,0.0,0.0,0.0
8377,Anyone who knows you can just look it up to see if you voted.,half-true,mostly-true,0.05379557673678814,0.0,0.0,6.99374527117651,0.0
8378,Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,false,false,9.26797856704613,8.464065522812874,7.713218879282378,5.255156625616282,6.2663202264571805
8379,"Bob Menendez just voted to increase the governments debt ceiling to $1.9 TRILLION! In his 19 years in Congress, Menendez has helped overspend America over $15 TRILLION into debt.",barely-true,false,9.972735141521078,8.464065522812874,8.492357043142379,5.255156625616282,6.2528475736412075
8380,I havent really proposed (phasing out aid to Israel) in the past.,pants-fire,false,0.11421344212278717,0.0,0.0,0.0,0.0
8381,"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.",false,half-true,0.8087951016171822,0.0,6.000057255900648,0.0,4.518481321002727
8382,One of George Soros companies has provided some of the (voting) machines for some states.,pants-fire,mostly-true,1.9320143254151134,6.930939069215289,0.0,5.255156625616282,0.0
8383,Says the Obama administration will no longer enforce the Defense of Marriage Act (DOMA).,half-true,false,1.6148272221347355,0.0,6.000057255900648,0.0,2.970268856972444
8384,And the revenue generated by drilling off Virginias coast? $40 million over 10 years.,barely-true,true,3.987314537229402,6.930939069215289,7.713218879282378,0.0,0.0
8385,Mitt Romney gave away his fathers inheritance.,true,false,0.4239988454911101,0.0,0.0,0.0,0.0
8386,"There are only four countries in the world that ... legalize abortion after five months -- China, North Korea, Canada and the U.S.",half-true,half-true,1.750434455240668,6.930939069215289,0.0,6.99374527117651,0.0
8387,"First, he (Obama) opposed the surge. Then he confidently predicted that it would fail. Then he tried to prevent funding for the troops who carried out the surge.",half-true,true,1.4204360259763897,0.0,6.000057255900648,5.255156625616282,1.4014071852498993
8388,Says Cathy Jordan was arrested and dragged out of her home by a SWAT team of hooligans for using medical marijuana.,barely-true,false,1.6562658523689047,0.0,0.0,0.0,7.978433627744664
8389,"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough.",false,half-true,6.9442614252436865,0.0,0.0,0.0,7.158140937471536
8390,"Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.",mostly-true,true,8.618486377779222,8.464065522812874,7.713218879282378,0.0,0.0
8391,The claim that 97 percent of scientists believe humans are causingclimate change has been debunked by the head of the United Nations Intergovernmental Panel on Climate Change. That number was pulled out of thin air.,false,half-true,6.796021471745608,6.930939069215289,6.000057255900648,6.99374527117651,6.43647486742911
8392,Says Tom Cotton voted to turn Medicare into a voucher system.,mostly-true,half-true,0.8547037396729782,0.0,8.492357043142379,5.255156625616282,0.0
8393,The significant drop in Floridas unemployment rate is a good economic sign.,barely-true,true,1.166553184339465,0.0,6.000057255900648,0.0,1.4014071852498993
8394,"Federal spending is all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.",true,half-true,7.218463759018925,0.0,7.713218879282378,7.859032826807713,8.20940126166374
8395,"By age 65, the average woman will have lost $431,000 throughout her working career was a result of the pay gap.",mostly-true,true,7.540744584373437,6.930939069215289,0.0,0.0,5.69855220167285
8396,Says crime is rising in Manchester and has gone up 19 percent under Mayor Ted Gatsas.,half-true,mostly-true,1.7783768590376974,6.930939069215289,0.0,6.99374527117651,7.028473656333187
8397,"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",true,barely-true,0.678126026338179,0.0,0.0,5.255156625616282,3.9479395499185435
8398,"John McCain ""took on the drug industry.""",mostly-true,false,0.4168304492537551,0.0,0.0,0.0,0.0
8399,War for the soul of the TxDems: 57% of Dem incumbents for Tx House LOST their primary.,barely-true,true,6.450877906163994,6.930939069215289,6.000057255900648,5.255156625616282,8.005581946362058
8400,Says Mitt Romney flip-flopped on abortion.,true,half-true,0.7043267724414508,0.0,0.0,0.0,0.0
8401,On recusing herself from cases after receiving a campaign contribution,true,true,3.2573956922377696,0.0,0.0,0.0,0.0
8402,"Almost 88,000 United States service members are still missing and unaccounted for, dating back to World War II.",mostly-true,true,5.715490830521899,6.930939069215289,8.492357043142379,6.99374527117651,7.130858213763476
8403,"Says judges are using Shariah law in Dearborn, Mich.",false,false,1.0448366127127309,0.0,0.0,0.0,0.0
8404,John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,false,mostly-true,0.6104192676513138,6.930939069215289,0.0,5.255156625616282,0.0
8405,Georgia has the fifth-highest number of uninsured people of any state in the union.,true,barely-true,1.2732579736013205,0.0,0.0,0.0,1.4014071852498993
8406,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",true,false,0.9371887775708969,0.0,0.0,5.255156625616282,6.891999748343336
8407,"Two weeks ago, a man entered the worlds busiest airport in Atlanta, Georgia, carrying a loaded AR-15 automatic weapon with an extended-capacity, 100-round magazine.",half-true,mostly-true,9.99899568531673,6.930939069215289,0.0,6.99374527117651,4.518481321002727
8408,"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.",true,barely-true,9.975218012416141,9.532475694793817,7.713218879282378,0.0,3.638415585115521
8409,Two years ago we had the largest structural deficit ever in Wisconsin.,false,false,0.5721428691318047,0.0,0.0,0.0,5.69855220167285
8410,"A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality.",half-true,mostly-true,9.024726307211571,0.0,7.713218879282378,0.0,8.974167700482875
8411,Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.,false,false,3.5458690570324203,6.930939069215289,0.0,5.255156625616282,5.265310093205086
8412,Says the New York Times can write a story that they know is false yet they cant basically be sued.,false,false,0.7808084105450672,0.0,0.0,0.0,0.0
8413,More Texans have new jobs today than the entire population of Fort Worth.,true,mostly-true,1.7834288269499037,0.0,0.0,0.0,3.638415585115521
8414,Says Oregon recyclers cant recycle plastic bags,half-true,true,2.8057858547884,0.0,0.0,0.0,0.0
8415,Says Mark Warner has supported restrictions on veterans second amendment rights.,mostly-true,true,7.076940546470273,0.0,0.0,0.0,4.7805105541104655
8416,Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,false,false,5.1837522752884215,0.0,7.713218879282378,5.255156625616282,4.7805105541104655
8417,His biography says he was the top ROTC officer in the nation.,true,mostly-true,0.544705376116684,0.0,0.0,0.0,3.3133800563103954
8418,Says he could be the first president in modern history to be outspent.,barely-true,mostly-true,0.31575707877601067,0.0,0.0,5.255156625616282,0.0
8419,The IRS doesnt have to prove something against you ... youve got the burden of proof.,mostly-true,mostly-true,0.19338471249891231,0.0,0.0,5.255156625616282,6.087301255113976
8420,Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.,false,false,7.596584860992866,6.930939069215289,0.0,6.99374527117651,0.0
